300 40
0 0
295 15 B
295 16 B
295 19 B
295 22 C
295 23 B
295 27 C
295 28 B
295 33 B
295 35 C
295 38 C
295 39 B
296 1 C
296 2 C
296 3 C
296 4 C
296 7 C
296 11 C
296 13 B
296 18 B
296 20 B
296 24 C
296 26 C
296 31 B
296 32 C
296 33 B
296 34 B
296 38 C
297 3 B
297 4 B
297 5 C
297 15 C
297 16 B
297 21 B
297 23 C
297 31 C
297 34 C
297 35 B
297 36 B
297 39 C
298 0 C
298 3 C
298 7 C
298 8 B
298 10 C
298 13 C
298 14 B
298 24 B
298 25 C
298 28 B
298 29 C
298 31 B
298 32 B
298 37 B
298 38 B
299 6 C
299 7 C
299 8 C
299 12 B
299 14 B
299 15 B
299 16 C
299 17 C
299 19 C
299 24 C
299 27 C
299 28 C
299 30 B
299 31 B
299 32 C
299 34 C
299 35 C
299 39 B
